id_reporte,id_sensor,num_reporte,id_cruce,direccion,latitud,longitud,nombre_comuna,limite_velocidad,velocidad,exceso_velocidad
5070,S-518,10,518,CR 78  CL 44,6.25008374,-75.59689326,LAURELES,50,71,True
5071,S-519,1,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,78,True
5072,S-519,2,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,71,True
5073,S-519,3,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,68,True
5074,S-519,4,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,45,False
5075,S-519,5,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,62,True
5076,S-519,6,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,78,True
5077,S-519,7,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,50,False
5078,S-519,8,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,38,False
5079,S-519,9,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,35,False
5080,S-519,10,519,CR 78  CL 44 A,6.25063857,-75.59687053,LA AMERICA,50,80,True
5081,S-521,1,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,74,True
5082,S-521,2,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,64,True
5083,S-521,3,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,68,True
5084,S-521,4,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,51,True
5085,S-521,5,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,70,True
5086,S-521,6,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,34,False
5087,S-521,7,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,71,True
5088,S-521,8,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,52,True
5089,S-521,9,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,46,False
5090,S-521,10,521,CR 78  CL 65Col. Mayor,6.27292013,-75.5920929,,50,41,False
5091,S-520,1,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,52,True
5092,S-520,2,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,45,False
5093,S-520,3,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,32,False
5094,S-520,4,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,59,True
5095,S-520,5,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,51,True
5096,S-520,6,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,38,False
5097,S-520,7,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,58,True
5098,S-520,8,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,76,True
5099,S-520,9,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,66,True
5100,S-520,10,520,CR 78  CL 47 D,6.25794932,-75.59585866,LAURELES,50,52,True
5101,S-522,1,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,42,False
5102,S-522,2,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,61,True
5103,S-522,3,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,75,True
5104,S-522,4,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,76,True
5105,S-522,5,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,77,True
5106,S-522,6,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,52,True
5107,S-522,7,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,74,True
5108,S-522,8,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,46,False
5109,S-522,9,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,69,True
5110,S-522,10,522,CR 79 AA  CL 44,6.25008358,-75.59972956,LAURELES,50,50,False
5111,S-523,1,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,31,False
5112,S-523,2,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,66,True
5113,S-523,3,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,35,False
5114,S-523,4,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,73,True
5115,S-523,5,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,47,False
5116,S-523,6,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,59,True
5117,S-523,7,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,51,True
5118,S-523,8,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,62,True
5119,S-523,9,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,59,True
5120,S-523,10,523,CR 79  TV 39 BCR 79 x AV NUTIBARA,6.24791333,-75.59782227,LAURELES,50,46,False
5121,S-527,1,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,72,True
5122,S-527,2,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,61,True
5123,S-527,3,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,71,True
5124,S-527,4,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,80,True
5125,S-527,5,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,43,False
5126,S-527,6,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,39,False
5127,S-527,7,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,76,True
5128,S-527,8,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,80,True
5129,S-527,9,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,65,True
5130,S-527,10,527,CR 80  CL 11,6.22038006,-75.5993251,BELEN,50,63,True
5131,S-529,1,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,38,False
5132,S-529,2,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,71,True
5133,S-529,3,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,57,True
5134,S-529,4,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,40,False
5135,S-529,5,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,43,False
5136,S-529,6,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,68,True
5137,S-529,7,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,76,True
5138,S-529,8,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,48,False
5139,S-529,9,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,44,False
5140,S-529,10,529,CR 80  CL 20 A,6.22550079,-75.60019586,BELEN,50,57,True
5141,S-530,1,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,53,True
5142,S-530,2,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,37,False
5143,S-530,3,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,72,True
5144,S-530,4,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,38,False
5145,S-530,5,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,76,True
5146,S-530,6,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,62,True
5147,S-530,7,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,62,True
5148,S-530,8,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,48,False
5149,S-530,9,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,32,False
5150,S-530,10,530,CR 80  CL 21,6.22687146,-75.60156513,BELEN,50,39,False
5151,S-531,1,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,69,True
5152,S-531,2,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,76,True
5153,S-531,3,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,71,True
5154,S-531,4,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,30,False
5155,S-531,5,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,58,True
5156,S-531,6,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,79,True
5157,S-531,7,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,63,True
5158,S-531,8,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,80,True
5159,S-531,9,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,42,False
5160,S-531,10,531,CR 80  CL 25,6.22732836,-75.60189116,BELEN,50,30,False
5161,S-533,1,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,63,True
5162,S-533,2,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,58,True
5163,S-533,3,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,77,True
5164,S-533,4,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,76,True
5165,S-533,5,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,42,False
5166,S-533,6,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,77,True
5167,S-533,7,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,78,True
5168,S-533,8,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,58,True
5169,S-533,9,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,68,True
5170,S-533,10,533,CR 80  CL 30 A,6.23195067,-75.60215645,BELEN,50,53,True
5171,S-534,1,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,55,True
5172,S-534,2,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,46,False
5173,S-534,3,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,36,False
5174,S-534,4,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,42,False
5175,S-534,5,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,34,False
5176,S-534,6,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,55,True
5177,S-534,7,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,78,True
5178,S-534,8,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,32,False
5179,S-534,9,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,36,False
5180,S-534,10,534,CR 80  CL 31 ASUR MIMOS,6.23373643,-75.60220308,BELEN,50,78,True
5181,S-535,1,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,68,True
5182,S-535,2,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,30,False
5183,S-535,3,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,78,True
5184,S-535,4,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,46,False
5185,S-535,5,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,72,True
5186,S-535,6,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,54,True
5187,S-535,7,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,32,False
5188,S-535,8,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,44,False
5189,S-535,9,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,58,True
5190,S-535,10,535,CR 80  CL 32NORTE MIMOS,6.23423484,-75.60222152,BELEN,50,72,True
5191,S-536,1,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,61,True
5192,S-536,2,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,55,True
5193,S-536,3,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,45,False
5194,S-536,4,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,54,True
5195,S-536,5,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,57,True
5196,S-536,6,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,38,False
5197,S-536,7,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,30,False
5198,S-536,8,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,58,True
5199,S-536,9,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,51,True
5200,S-536,10,536,CR 80  CL 33,6.23882555,-75.60018573,BELEN,50,45,False
5201,S-537,1,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,70,True
5202,S-537,2,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,80,True
5203,S-537,3,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,73,True
5204,S-537,4,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,80,True
5205,S-537,5,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,70,True
5206,S-537,6,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,36,False
5207,S-537,7,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,43,False
5208,S-537,8,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,58,True
5209,S-537,9,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,48,False
5210,S-537,10,537,AV 80  TV 35,6.24261145,-75.60018596,LAURELES,50,48,False
5211,S-538,1,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,31,False
5212,S-538,2,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,70,True
5213,S-538,3,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,74,True
5214,S-538,4,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,44,False
5215,S-538,5,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,32,False
5216,S-538,6,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,40,False
5217,S-538,7,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,75,True
5218,S-538,8,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,59,True
5219,S-538,9,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,69,True
5220,S-538,10,538,CR 80  CL 45 G,6.25422852,-75.59902565,LA AMERICA,50,47,False
5221,S-539,1,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,80,True
5222,S-539,2,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,77,True
5223,S-539,3,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,31,False
5224,S-539,4,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,61,True
5225,S-539,5,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,37,False
5226,S-539,6,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,51,True
5227,S-539,7,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,35,False
5228,S-539,8,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,41,False
5229,S-539,9,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,76,True
5230,S-539,10,539,CR 80  CL 46,6.25625206,-75.59832483,LA AMERICA,50,69,True
5231,S-540,1,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,65,True
5232,S-540,2,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,44,False
5233,S-540,3,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,57,True
5234,S-540,4,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,78,True
5235,S-540,5,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,74,True
5236,S-540,6,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,47,False
5237,S-540,7,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,31,False
5238,S-540,8,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,42,False
5239,S-540,9,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,74,True
5240,S-540,10,540,CR 80  CL 47 D,6.25840613,-75.59786369,LA AMERICA,50,44,False
5241,S-541,1,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,49,False
5242,S-541,2,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,58,True
5243,S-541,3,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,71,True
5244,S-541,4,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,58,True
5245,S-541,5,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,32,False
5246,S-541,6,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,48,False
5247,S-541,7,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,32,False
5248,S-541,8,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,43,False
5249,S-541,9,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,69,True
5250,S-541,10,541,CR 80  CL 48,6.25892833,-75.59774961,LA AMERICA,50,33,False
5251,S-543,1,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,40,False
5252,S-543,2,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,60,True
5253,S-543,3,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,72,True
5254,S-543,4,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,61,True
5255,S-543,5,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,56,True
5256,S-543,6,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,59,True
5257,S-543,7,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,72,True
5258,S-543,8,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,31,False
5259,S-543,9,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,78,True
5260,S-543,10,543,CR 80  CL 54 A,6.26879768,-75.59546398,LAURELES,50,38,False
5261,S-544,1,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,57,True
5262,S-544,2,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,60,True
5263,S-544,3,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,63,True
5264,S-544,4,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,44,False
5265,S-544,5,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,77,True
5266,S-544,6,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,54,True
5267,S-544,7,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,65,True
5268,S-544,8,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,37,False
5269,S-544,9,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,38,False
5270,S-544,10,544,CR 80  CL 55,6.26928724,-75.5953662,LAURELES,50,66,True
5271,S-547,1,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,77,True
5272,S-547,2,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,74,True
5273,S-547,3,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,68,True
5274,S-547,4,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,61,True
5275,S-547,5,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,46,False
5276,S-547,6,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,64,True
5277,S-547,7,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,66,True
5278,S-547,8,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,48,False
5279,S-547,9,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,73,True
5280,S-547,10,547,CR 80  CL 75Linda Pinta,6.27614472,-75.59011432,ROBLEDO,50,58,True
5281,S-6,1,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,36,False
5282,S-6,2,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,57,True
5283,S-6,3,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,38,False
5284,S-6,4,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,57,True
5285,S-6,5,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,35,False
5286,S-6,6,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,58,True
5287,S-6,7,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,46,False
5288,S-6,8,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,45,False
5289,S-6,9,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,52,True
5290,S-6,10,6,AV 80  CL 35NORTE  DON QUIJOTE,6.24385086,-75.602736,LAURELES,50,60,True
5291,S-8,1,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,32,False
5292,S-8,2,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,50,False
5293,S-8,3,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,55,True
5294,S-8,4,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,65,True
5295,S-8,5,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,71,True
5296,S-8,6,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,66,True
5297,S-8,7,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,51,True
5298,S-8,8,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,71,True
5299,S-8,9,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,41,False
5300,S-8,10,8,AV 80  CL 35SUR,6.24262825,-75.60276679,LAURELES,50,71,True
5301,S-7,1,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,42,False
5302,S-7,2,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,40,False
5303,S-7,3,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,45,False
5304,S-7,4,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,37,False
5305,S-7,5,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,69,True
5306,S-7,6,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,69,True
5307,S-7,7,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,74,True
5308,S-7,8,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,31,False
5309,S-7,9,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,59,True
5310,S-7,10,7,AV 80  CL 35OCCIDENTAL DON QUIJOTE,6.24334726,-75.60334415,LAURELES,50,59,True
5311,S-11,1,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,41,False
5312,S-11,2,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,39,False
5313,S-11,3,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,73,True
5314,S-11,4,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,40,False
5315,S-11,5,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,44,False
5316,S-11,6,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,45,False
5317,S-11,7,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,46,False
5318,S-11,8,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,55,True
5319,S-11,9,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,31,False
5320,S-11,10,11,AV 80  CL 44Cost NORTE,6.25105143,-75.60218079,LA AMERICA,50,79,True
5321,S-12,1,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,41,False
5322,S-12,2,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,80,True
5323,S-12,3,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,55,True
5324,S-12,4,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,52,True
5325,S-12,5,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,47,False
5326,S-12,6,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,61,True
5327,S-12,7,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,78,True
5328,S-12,8,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,67,True
5329,S-12,9,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,76,True
5330,S-12,10,12,AV 80  CL 44Cost OCCIDENTAL,6.25063822,-75.6028543,LA AMERICA,50,32,False
5331,S-13,1,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,67,True
5332,S-13,2,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,32,False
5333,S-13,3,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,59,True
5334,S-13,4,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,30,False
5335,S-13,5,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,59,True
5336,S-13,6,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,74,True
5337,S-13,7,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,61,True
5338,S-13,8,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,57,True
5339,S-13,9,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,50,False
5340,S-13,10,13,AV 80  CL 44Cost SUR,6.24998069,-75.60230355,LAURELES,50,75,True
5341,S-10,1,10,AV 80  CL 44 Cost ORIENTAL,6.25050678,-75.60171179,LAURELES,50,42,False
5342,S-10,2,10,AV 80  CL 44 Cost ORIENTAL,6.25050678,-75.60171179,LAURELES,50,56,True
5343,S-10,3,10,AV 80  CL 44 Cost ORIENTAL,6.25050678,-75.60171179,LAURELES,50,65,True
